ETHOS SD-CARD/Kendra/audio/en/system|0|0
ETHOS SD-CARD/Kendra/audio/en/system|1|1
ETHOS SD-CARD/Kendra/audio/en/system|1-minute|1 minute
ETHOS SD-CARD/Kendra/audio/en/system|1-minute-left|1 minute left
ETHOS SD-CARD/Kendra/audio/en/system|2|2
ETHOS SD-CARD/Kendra/audio/en/system|2-minutes|2 minutes
ETHOS SD-CARD/Kendra/audio/en/system|2-minutes-left|2 minutes left
ETHOS SD-CARD/Kendra/audio/en/system|3|3
ETHOS SD-CARD/Kendra/audio/en/system|3-minutes|3 minutes
ETHOS SD-CARD/Kendra/audio/en/system|3-minutes-left|3 minutes left
ETHOS SD-CARD/Kendra/audio/en/system|4|4
ETHOS SD-CARD/Kendra/audio/en/system|4-minutes|4 minutes
ETHOS SD-CARD/Kendra/audio/en/system|4-minutes-left|4 minutes left
ETHOS SD-CARD/Kendra/audio/en/system|5|5
ETHOS SD-CARD/Kendra/audio/en/system|5-minutes|5 minutes
ETHOS SD-CARD/Kendra/audio/en/system|5-minutes-left|5 minutes left
ETHOS SD-CARD/Kendra/audio/en/system|6|6
ETHOS SD-CARD/Kendra/audio/en/system|7|7
ETHOS SD-CARD/Kendra/audio/en/system|8|8
ETHOS SD-CARD/Kendra/audio/en/system|9|9
ETHOS SD-CARD/Kendra/audio/en/system|10|10
ETHOS SD-CARD/Kendra/audio/en/system|11|11
ETHOS SD-CARD/Kendra/audio/en/system|12|12
ETHOS SD-CARD/Kendra/audio/en/system|13|13
ETHOS SD-CARD/Kendra/audio/en/system|14|14
ETHOS SD-CARD/Kendra/audio/en/system|15|15
ETHOS SD-CARD/Kendra/audio/en/system|16|16
ETHOS SD-CARD/Kendra/audio/en/system|17|17
ETHOS SD-CARD/Kendra/audio/en/system|18|18
ETHOS SD-CARD/Kendra/audio/en/system|19|19
ETHOS SD-CARD/Kendra/audio/en/system|20|20
ETHOS SD-CARD/Kendra/audio/en/system|21|21
ETHOS SD-CARD/Kendra/audio/en/system|22|22
ETHOS SD-CARD/Kendra/audio/en/system|23|23
ETHOS SD-CARD/Kendra/audio/en/system|24|24
ETHOS SD-CARD/Kendra/audio/en/system|25|25
ETHOS SD-CARD/Kendra/audio/en/system|26|26
ETHOS SD-CARD/Kendra/audio/en/system|27|27
ETHOS SD-CARD/Kendra/audio/en/system|28|28
ETHOS SD-CARD/Kendra/audio/en/system|29|29
ETHOS SD-CARD/Kendra/audio/en/system|30|30
ETHOS SD-CARD/Kendra/audio/en/system|30-seconds|30 seconds
ETHOS SD-CARD/Kendra/audio/en/system|30-seconds-left|30 seconds left
ETHOS SD-CARD/Kendra/audio/en/system|31|31
ETHOS SD-CARD/Kendra/audio/en/system|32|32
ETHOS SD-CARD/Kendra/audio/en/system|33|33
